"TLONGDD","TLATDD","RLONGDD","RLATDD","TAGNO","SPECIES","TDATE","UNIQUE","TGEAR","HOOKTYPE","TDEPTHFT","TLENIN","TWTLBS","RDATE","RGEAR","RETDEPTH"
-80.1666666666667,28.3,-80.1666666666667,28.3,"44484","RED SNAPPER",2003-04-16,25938,"RR","CIRCLE",125,19,NA,2003-11-17,"RR",120
-80.2333333333333,28.2666666666667,-80.2333333333333,28.2666666666667,"44626","RED SNAPPER",2003-05-03,26193,"RR","CIRCLE",90,15,NA,2004-01-31,"RR",90
-80.2,28.1666666666667,-80.2,28.1666666666667,"44627","RED SNAPPER",2003-05-03,26194,"RR","CIRCLE",85,15,NA,2003-05-05,"RR",85
-80.2,28.1666666666667,-80.2,28.1666666666667,"44630","RED SNAPPER",2003-05-03,26197,"RR","CIRCLE",85,18,NA,2003-05-05,"RR",85
-80.2166666666667,28.1833333333333,-80.2333333333333,28.2333333333333,"47408","RED SNAPPER",2004-11-02,32402,"RR","J",86,14.5,NA,2006-03-01,"RR",90
-80.2166666666667,28.1833333333333,-80.2166666666667,28.1833333333333,"47412","RED SNAPPER",2004-11-02,32406,"RR","J",86,14.5,NA,2004-11-18,"RR",87
-80.2166666666667,28.1666666666667,-80.2166666666667,28.1666666666667,"47432","RED SNAPPER",2004-11-02,32426,"RR","J",92,14,NA,2004-11-22,"RR",90
-80.2,28.1666666666667,-80.2166666666667,28.2,"47448","RED SNAPPER",2004-11-03,32442,"RR","J",90,17,NA,2005-04-01,"RR",85
-80.2166666666667,28.2,-80.2333333333333,28.2,"47448","RED SNAPPER",2005-04-01,32912,"RR","J",85,18,NA,2006-02-22,"RR",82
-80.2,28.1666666666667,-80.2333333333333,28.2,"47451","RED SNAPPER",2004-11-03,32445,"RR","J",84,19.5,NA,2004-11-18,"RR",84
-80.2,28.1666666666667,-80.2166666666667,28.2,"47453","RED SNAPPER",2004-11-03,32447,"RR","J",84,17.5,NA,2005-04-01,"RR",85
-80.2166666666667,28.2,-80.2333333333333,28.2166666666667,"47453","RED SNAPPER",2005-04-01,32913,"RR","J",85,17.5,NA,2005-05-02,"RR",78
-80.2,28.1666666666667,-80.2166666666667,28.1833333333333,"47456","RED SNAPPER",2004-11-03,32450,"RR","J",84,15,NA,2004-11-18,"RR",87
-80.2166666666667,28.1833333333333,-80.2166666666667,28.1833333333333,"47457","RED SNAPPER",2004-11-03,32451,"RR","J",86,14,NA,2004-11-18,"RR",88
-80.2166666666667,28.1833333333333,-80.2166666666667,28.1833333333333,"47467","RED SNAPPER",2004-11-03,32461,"RR","J",87,15.5,NA,2004-12-05,"RR",80
-80.2166666666667,28.1833333333333,-80.2333333333333,28.2,"47470","RED SNAPPER",2004-11-03,32464,"RR","J",87,16,NA,2004-11-18,"RR",84
-80.2166666666667,28.1333333333333,-80.2,28.1333333333333,"47489","RED SNAPPER",2004-11-03,32296,"RR","J",78,13.5,NA,2006-03-17,"RR",86
-80.2166666666667,28.1333333333333,-80.2,28.1333333333333,"47491","RED SNAPPER",2004-11-03,32298,"RR","J",78,17.5,NA,2004-12-05,"RR",83
-80.2,28.1333333333333,-80.8,29.9,"47491","RED SNAPPER",2004-12-05,32625,"RR","J",83,18,NA,2004-12-21,"RR",100
-80.2166666666667,28.1333333333333,-80.2166666666667,28.1333333333333,"47496","RED SNAPPER",2004-11-03,32303,"RR","J",78,18,NA,2004-12-01,"RR",78
-80.2166666666667,28.1333333333333,-80.2,28.1333333333333,"47496","RED SNAPPER",2004-12-01,32621,"RR","J",78,18.5,NA,2004-12-05,"RR",83
-80.2333333333333,28.2,-80.2333333333333,28.2,"47501","RED SNAPPER",2004-10-16,31866,"RR","J",82,15,NA,2004-12-08,"RR",86
-80.2333333333333,28.2,-80.2166666666667,28.2,"47505","RED SNAPPER",2004-10-16,31870,"RR","J",82,15,NA,2004-11-03,"RR",80
-80.2333333333333,28.2,-80.2166666666667,28.2,"47506","RED SNAPPER",2004-10-16,31871,"RR","J",82,16,NA,2004-12-05,"RR",80
-80.2,28.1666666666667,-80.2166666666667,28.1833333333333,"47520","RED SNAPPER",2004-10-17,31885,"RR","J",86,16,NA,2004-12-05,"RR",80
-80.2166666666667,28.1833333333333,-80.2166666666667,28.2,"47523","RED SNAPPER",2004-10-17,31888,"RR","J",86,14.5,NA,2004-11-03,"RR",80
-80.2333333333333,28.1166666666667,-80.2333333333333,28.1166666666667,"47527","RED SNAPPER",2004-10-18,31892,"RR","J",78,15.5,NA,2004-12-08,"RR",77
-80.2333333333333,28.1166666666667,-80.2333333333333,28.1166666666667,"47527","RED SNAPPER",2004-12-08,32212,"RR","J",77,17.5,NA,2005-03-27,"RR",78
-80.2166666666667,28.1333333333333,-80.2166666666667,28.1333333333333,"47556","RED SNAPPER",2004-10-20,31921,"RR","J",86,17,NA,2004-11-04,"RR",86
-80.3166666666667,28.2,-80.3666666666667,28.5166666666667,"48508","RED SNAPPER",2005-07-19,37487,"RR","J",72,19.5,NA,2005-11-11,"RR",80
-80.4666666666667,28.0666666666667,-80.3,27.9166666666667,"48537","RED SNAPPER",2005-07-20,37520,"RR","J",62,14.5,NA,2005-10-02,"RR",60
-80.3666666666667,28.3,-80.3666666666667,28.3,"48554","RED SNAPPER",2005-08-30,37961,"RR","J",54,16.75,NA,2006-01-09,"RR",51
-80.25,28.3,-80.3333333333333,28.3,"48555","RED SNAPPER",2005-08-30,37962,"RR","J",85,17.5,NA,2005-09-14,"RR",93
-80.3333333333333,28.5,-80.3166666666667,28.5166666666667,"48583","RED SNAPPER",2005-08-31,37990,"RR","J",76,17.75,NA,2005-10-19,"RR",80
-80.4166666666667,28.6833333333333,-80.45,28.7,"48635","RED SNAPPER",2004-08-20,31107,"RR","J",60,16,NA,2006-02-18,"RR",60
-80.2,28.1666666666667,-80.2,28.1666666666667,"48663","RED SNAPPER",2004-08-27,33127,"RR","J",90,17,NA,2004-10-18,"RR",90
-80.2,28.1666666666667,-80.2,28.1666666666667,"48663","RED SNAPPER",2004-10-18,32686,"RR","J",90,18.5,NA,2004-12-06,"RR",81
-80.2666666666667,28.35,-80.1,28.35,"48683","RED SNAPPER",2004-10-04,33147,"RR","J",83,13.5,NA,2005-03-29,"RR",83
-80.2666666666667,28.35,-80.2666666666667,28.35,"48684","RED SNAPPER",2004-10-04,33148,"RR","J",83,16.5,NA,2004-11-19,"RR",84
-80.1833333333333,28.35,-80.1833333333333,28.35,"48688","RED SNAPPER",2004-10-04,33152,"RR","J",118,16.5,NA,2005-05-10,"RR",121
-80.1666666666667,28.3,-80.1666666666667,28.3,"48694","RED SNAPPER",2004-10-04,33158,"RR","J",121,14,NA,2004-10-30,"RR",121
-80.4333333333333,28.3,-80.45,28.3,"51784","RED SNAPPER",2004-07-08,30762,"RR","J",50,17,NA,2004-09-03,"RR",54
-80.4333333333333,28.3,-80.0166666666667,27.8666666666667,"51785","RED SNAPPER",2004-07-08,30763,"RR","J",50,14,NA,2005-11-10,"RR",180
-80.3,28.2,-80.3166666666667,28.2,"51810","RED SNAPPER",2004-08-10,30989,"RR","J",70,14.25,NA,2004-08-26,"RR",70
-80.2,28.3833333333333,-80.2,28.3833333333333,"51880","RED SNAPPER",2004-11-01,33082,"RR","J",115,17.75,NA,2004-12-13,"RR",116
-80.2,28.3833333333333,-80.35,28.45,"51881","RED SNAPPER",2004-11-01,33083,"RR","J",115,18.5,NA,2005-04-10,"RR",120
-80.2,28.3833333333333,-80.2,28.3833333333333,"51884","RED SNAPPER",2004-11-01,33086,"RR","J",115,15,NA,2004-11-08,"RR",115
-80.2,28.5,-80.2166666666667,28.5,"51915","RED SNAPPER",2004-11-01,33114,"RR","J",121,15.75,NA,2005-07-06,"RR",120
-80.45,28.0833333333333,-80.25,28.3,"51991","RED SNAPPER",2004-07-26,30735,"RR","J",55,14.5,NA,2005-01-04,"RR",87
-80.2166666666667,28.1833333333333,-80.2166666666667,28.1833333333333,"52171","RED SNAPPER",2004-06-28,30034,"RR","J",80,15.75,NA,2004-10-05,"RR",80
-80.1166666666667,28.1833333333333,-80.1166666666667,28.1833333333333,"52406","RED SNAPPER",2005-05-08,35132,"RR","J",132,19,NA,2006-02-24,"RR",130
-80.2333333333333,28.2166666666667,-80.2333333333333,28.2333333333333,"52473","RED SNAPPER",2005-05-12,35199,"RR","J",81,16.5,NA,2006-03-05,"RR",85
-80.2333333333333,28.1333333333333,-80.2333333333333,28.1166666666667,"52477","RED SNAPPER",2005-05-19,35103,"RR","J",78,15.5,NA,2006-03-03,"RR",77
-80.4166666666667,28.6666666666667,-80.4166666666667,28.6666666666667,"53052","RED SNAPPER",2005-06-15,35954,"RR","J",62,16.5,NA,2006-04-26,"RR",58
-80.2166666666667,28.1833333333333,-80.2166666666667,28.1833333333333,"54211","RED SNAPPER",2004-11-18,32319,"RR","J",86,17,NA,2005-03-25,"RR",86
-80.2166666666667,28.1833333333333,-80.2166666666667,28.2,"54211","RED SNAPPER",2005-03-25,32908,"RR","J",86,17,NA,2005-04-29,"RR",83
-80.2166666666667,28.1833333333333,-80.2166666666667,28.1333333333333,"54217","RED SNAPPER",2004-11-18,32325,"RR","J",87,16,NA,2005-01-11,"RR",121
-80.2166666666667,28.1833333333333,-80.2166666666667,28.1666666666667,"54219","RED SNAPPER",2004-11-18,32327,"RR","J",87,15.5,NA,2006-03-05,"RR",100
-80.2166666666667,28.1833333333333,-80.2166666666667,28.2333333333333,"54221","RED SNAPPER",2004-11-18,32329,"RR","J",84,17,NA,2006-05-19,"RR",90
-80.25,28.3166666666667,-80.25,28.3166666666667,"54231","RED SNAPPER",2004-11-19,32339,"RR","J",86,16.5,NA,2005-03-29,"RR",86
-80.25,28.3166666666667,-80.25,28.3166666666667,"54235","RED SNAPPER",2004-11-19,32343,"RR","J",86,15.5,NA,2005-01-04,"RR",86
-80.25,28.3166666666667,-80.25,28.3166666666667,"54240","RED SNAPPER",2004-11-19,32348,"RR","J",86,17.5,NA,2005-05-30,"RR",90
-80.3,28.5666666666667,-80.3,28.5666666666667,"54269","RED SNAPPER",2005-01-05,32608,"RR","J",87,18.5,NA,2005-02-20,"RR",90
-80.2333333333333,28.2,-80.2,28.1666666666667,"54327","RED SNAPPER",2004-11-16,33017,"RR","J",75,15,NA,2004-12-06,"RR",82
-80.2333333333333,28.2,-80.2333333333333,28.15,"54329","RED SNAPPER",2004-11-16,33019,"RR","J",75,15,NA,2005-03-04,"RR",86
-80.2333333333333,28.2166666666667,-80.2333333333333,28.2,"54351","RED SNAPPER",2004-11-27,33041,"RR","J",80,17,NA,2004-12-08,"RR",86
-80.2166666666667,28.2,-80.2166666666667,28.1833333333333,"54360","RED SNAPPER",2004-12-04,32256,"RR","J",84,17,NA,2005-06-02,"RR",90
-80.2833333333333,28.3833333333333,-80.2833333333333,28.3666666666667,"54373","RED SNAPPER",2004-12-08,32269,"RR","J",75,17,NA,2005-04-04,"RR",80
-80.2833333333333,28.3833333333333,-80.2833333333333,28.5166666666667,"54374","RED SNAPPER",2004-12-08,32270,"RR","J",75,14.5,NA,2005-01-06,"RR",125
-80.2833333333333,28.3833333333333,-80.2833333333333,28.3833333333333,"54381","RED SNAPPER",2004-12-08,32277,"RR","J",75,18,NA,2005-04-04,"RR",75
-80.2333333333333,28.1166666666667,-80.2333333333333,28.1166666666667,"54404","RED SNAPPER",2004-12-08,32543,"RR","J",78,17.5,NA,2005-03-27,"RR",78
-80.2833333333333,28.6333333333333,-80.1666666666667,28.65,"54438","RED SNAPPER",2005-01-05,32577,"RR","J",94,19.5,NA,2005-09-01,"RR",180
-80.2166666666667,28.1833333333333,-80.2166666666667,28.1666666666667,"55751","RED SNAPPER",2005-02-15,33824,"RR","J",86,15.5,NA,2005-04-14,"RR",80
-80.2166666666667,28.1833333333333,-80.2166666666667,28.1833333333333,"55756","RED SNAPPER",2005-02-15,33829,"RR","J",86,13,NA,2005-05-02,"RR",81
-80.3166666666667,28.2,-80.3,28.2,"55769","RED SNAPPER",2005-02-16,33842,"RR","J",68,16.5,NA,2005-05-19,"RR",62
-80.2333333333333,28.2166666666667,-80.2166666666667,28.2,"55780","RED SNAPPER",2005-02-16,33809,"RR","J",79,19.5,NA,2005-04-01,"RR",83
-80.2166666666667,28.2,-80.2166666666667,28.1833333333333,"55793","RED SNAPPER",2005-02-20,33822,"RR","J",79,14.5,NA,2005-06-02,"RR",90
-80.2166666666667,28.1333333333333,-80.2,28.1333333333333,"55805","RED SNAPPER",2005-04-04,34397,"RR","J",79,19.5,NA,2005-04-12,"RR",80
-80.2333333333333,28.2666666666667,-80.2333333333333,28.2666666666667,"55830","RED SNAPPER",2005-04-10,34422,"RR","J",82,16.5,NA,2005-05-14,"RR",82
-80.2166666666667,28.2,-80.2166666666667,28.2,"58462","RED SNAPPER",2005-04-14,34463,"RR","J",81,19.5,NA,2005-05-02,"RR",79
-80.2333333333333,28.1166666666667,-80.2,28.1333333333333,"58508","RED SNAPPER",2005-04-26,34537,"RR","J",81,15,NA,2005-05-19,"RR",77
-80.2333333333333,28.1166666666667,-80.2333333333333,28.1166666666667,"58517","RED SNAPPER",2005-04-26,34546,"RR","J",81,19.5,NA,2005-05-19,"RR",78
-80.2166666666667,28.1166666666667,-80.2166666666667,28.1333333333333,"58529","RED SNAPPER",2005-04-26,34558,"RR","J",79,18,NA,2006-03-30,"RR",80
-80.2166666666667,28.1833333333333,-87.0833333333333,29.1,"58547","RED SNAPPER",2005-05-05,35097,"RR","J",77,12,NA,2007-07-22,"RR",85
-83.2166666666667,28.5,-84.25,28.6666666666667,"G44525","RED SNAPPER",2004-03-15,28807,"RR","J",110,20,NA,2004-04-14,"RR",150
-83.2166666666667,28.5,-84.25,28.6666666666667,"G44527","RED SNAPPER",2004-03-15,28809,"RR","J",110,19,NA,2004-04-14,"RR",150
-83.6666666666667,28,-83.9,28.2333333333333,"22377","RED SNAPPER",1998-10-09,6616,"RR","",115,11.5,NA,1999-06-25,"RR",60
-83.8666666666667,28,-83.8666666666667,28,"25543","RED SNAPPER",1999-06-27,9311,"RR","KAHLE",135,16,NA,1999-09-05,"RR",140
-83.6333333333333,28.1666666666667,-83.6333333333333,28.1666666666667,"25558","RED SNAPPER",1999-06-25,9328,"RR","KAHLE",98,17.5,NA,1999-07-25,"RR",96
-86,29.9666666666667,-85.9166666666667,29.9166666666667,"07544","RED SNAPPER",1993-04-14,12,"RR","",115,12,NA,1993-06-20,"RR",120
-86,29.9666666666667,-86,29.8333333333333,"07545","RED SNAPPER",1993-04-14,13,"RR","",115,12,NA,1993-09-18,"RR",120
-85.9666666666667,29.9333333333333,-85.9666666666667,29.9333333333333,"11548","RED SNAPPER",1994-06-09,1235,"RR","",125,13,NA,1994-08-18,"RR",NA
-86.3333333333333,30.2833333333333,-86.2833333333333,30.3,"G56002","RED SNAPPER",2005-09-04,35653,"RR","CIRCLE",85,13,NA,2006-06-07,"RR",80
-86.3333333333333,30.2666666666667,-86.5,30.35,"G56027","RED SNAPPER",2005-09-04,35647,"RR","CIRCLE",100,14.5,NA,2006-05-10,"RR",45
-85.85,30.0333333333333,-85.6666666666667,30.0833333333333,"39769","RED SNAPPER",2002-11-29,24971,"RR","CIRCLE",88,16,NA,2004-07-05,"RR",85
-85.8,30.1,-85.6333333333333,29.8333333333333,"G39905","RED SNAPPER",2002-09-29,24620,"RR","J",60,13,NA,2003-08-04,"RR",80
-85.7666666666667,30.1166666666667,-85.7666666666667,30.1166666666667,"G39937","RED SNAPPER",2002-10-16,24648,"RR","CIRCLE",60,15,NA,2003-05-29,"RR",62
-85.75,29.8666666666667,-85.75,29.8666666666667,"G40686","RED SNAPPER",2002-09-28,24658,"RR","J",98,14.5,NA,2002-10-18,"RR",90
-85.7,30.0166666666667,-85.7666666666667,30.0666666666667,"G42333","RED SNAPPER",2004-06-18,29905,"RR","CIRCLE",72,15,NA,2004-10-29,"RR",66
-80.3333333333333,28.5,-80.3333333333333,28.4666666666667,"51714","RED SNAPPER",2004-07-13,30410,"RR","J",80,11,NA,2004-08-21,"RR",72
-81.1333333333333,29.8666666666667,-81.1166666666667,29.9,"25642","RED SNAPPER",2001-12-28,9370,"RR","J",70.5,16,NA,2002-05-18,"RR",60
-81.1333333333333,29.8666666666667,-81.1,29.9,"25643","RED SNAPPER",2001-12-28,9371,"RR","J",69,18.5,NA,2002-04-23,"RR",NA
-81.1166666666667,29.8666666666667,-81.1166666666667,29.9,"25645","RED SNAPPER",2001-12-19,9374,"RR","J",70,14,NA,2002-05-18,"RR",60
-81.1166666666667,29.9,-81.1166666666667,29.8666666666667,"27351","RED SNAPPER",2000-09-05,10765,"RR","J",70,12,NA,2001-05-15,"RR",68
-81.1166666666667,29.8666666666667,-81,29.8333333333333,"33981","RED SNAPPER",2001-05-15,14750,"RR","J",68,18,NA,2001-05-16,"RR",66
-81.1166666666667,29.9,-81.1166666666667,29.9,"33998","RED SNAPPER",2001-06-06,14772,"RR","J",68,15,NA,2001-06-11,"RR",68
-81.1166666666667,29.8666666666667,-81,29.8333333333333,"34113","RED SNAPPER",2001-05-15,14893,"RR","J",68,16,NA,2001-05-16,"RR",66
-81.0833333333333,29.9333333333333,-81.1,29.9333333333333,"38191","RED SNAPPER",2001-10-03,17159,"RR","J",69,14.25,NA,2001-11-11,"RR",65
-81.1166666666667,29.8666666666667,-81.1166666666667,29.9,"38505","RED SNAPPER",2001-05-15,17500,"RR","J",68,17,NA,2001-06-21,"RR",74
-81.1166666666667,29.9,-81.1166666666667,29.9,"38507","RED SNAPPER",2001-06-06,17507,"RR","J",68,14,NA,2001-06-11,"RR",68
-81.1166666666667,29.9,-81.1166666666667,29.9,"40356","RED SNAPPER",2002-05-08,18828,"RR","J",63,16,NA,2002-06-29,"RR",70
-81.1166666666667,29.8833333333333,-81.1166666666667,29.9,"40358","RED SNAPPER",2002-05-25,18831,"RR","J",70,15,NA,2002-07-05,"RR",66
-81.1166666666667,29.8666666666667,-81.1166666666667,29.9,"40370","RED SNAPPER",2003-09-20,28165,"RR","J",68,12,NA,2003-11-07,"RR",67
-81.1166666666667,29.8666666666667,-81.1333333333333,29.9,"42321","RED SNAPPER",2004-10-20,31836,"RR","J",70,16,NA,2006-01-13,"RR",65
-81.0166666666667,29.9,-80.5833333333333,30.0833333333333,"42328","RED SNAPPER",2004-08-18,31031,"RR","J",69,12,NA,2005-04-14,"RR",113
-81.1166666666667,29.8666666666667,-81.1166666666667,29.9,"42341","RED SNAPPER",2003-09-20,28175,"RR","J",67,15,NA,2003-11-20,"RR",70
-81.1166666666667,29.8666666666667,-81.1166666666667,29.9,"42345","RED SNAPPER",2003-09-20,28171,"RR","J",68,10,NA,2003-11-07,"RR",70
-81.1166666666667,29.8666666666667,-81.1166666666667,29.9,"44523","RED SNAPPER",2003-09-20,28178,"RR","J",65,15,NA,2003-11-07,"RR",65
-81.1166666666667,29.9,-81.1166666666667,29.9,"G38612","RED SNAPPER",2001-06-06,21859,"RR","J",68,14,NA,2001-06-14,"RR",70
-81.1166666666667,29.8666666666667,-81.1166666666667,29.9,"G38623","RED SNAPPER",2002-04-17,21861,"RR","J",70,16,NA,2002-06-29,"RR",70
-80.25,28.3666666666667,-80.25,28.3333333333333,"52593","RED SNAPPER",2005-06-02,36450,"RR","J",90,17,NA,2005-09-17,"RR",85
-83.9666666666667,28.4333333333333,-84.3166666666667,28.4,"G45879","RED SNAPPER",2004-08-21,32194,"RR","CIRCLE",120,18,NA,2004-10-30,"RR",120
-80.2166666666667,28.1833333333333,-80,28.4,"53112","RED SNAPPER",2006-01-20,38191,"RR","J",82,18,NA,2006-06-10,"RR",NA
-80.2166666666667,28.1333333333333,-80.2166666666667,28.1333333333333,"53114","RED SNAPPER",2006-01-20,38193,"RR","J",78,16.5,NA,2006-03-30,"RR",80
-80.2166666666667,28.1333333333333,-80.2166666666667,28.1333333333333,"53115","RED SNAPPER",2006-01-20,38194,"RR","J",78,17,NA,2006-03-17,"RR",81
-80.2166666666667,28.1333333333333,-80.2333333333333,28.1333333333333,"53116","RED SNAPPER",2006-01-20,38195,"RR","J",76,17.5,NA,2006-08-12,"DIVER",85
-80.25,28.3166666666667,-80.25,28.3,"53126","RED SNAPPER",2006-01-21,38205,"RR","J",91,19,NA,2006-03-11,"RR",NA
-80.2333333333333,28.2833333333333,-80.2333333333333,28.2833333333333,"53135","RED SNAPPER",2006-02-07,38214,"RR","J",92,11,NA,2006-04-06,"RR",82
-80.2333333333333,28.25,-80.2333333333333,28.2166666666667,"53140","RED SNAPPER",2006-02-07,38219,"RR","J",82,16,NA,2006-03-30,"RR",80
-87.2833333333333,30,-87.2833333333333,30.1666666666667,"58038","RED SNAPPER",2006-02-21,38269,"RR","CIRCLE",100,14,NA,2006-06-07,"RR",85
-87.2833333333333,30,-87.5666666666667,29.9666666666667,"58039","RED SNAPPER",2006-02-21,38270,"RR","CIRCLE",100,11,NA,2006-05-22,"RR",100
-87.2833333333333,30,-87.5666666666667,29.9666666666667,"58048","RED SNAPPER",2006-02-21,38279,"RR","CIRCLE",100,12,NA,2006-05-22,"RR",100
-87.2833333333333,30,-87.2666666666667,29.9666666666667,"58067","RED SNAPPER",2006-02-21,38298,"RR","CIRCLE",100,12,NA,2006-05-06,"RR",80
-87.2833333333333,30,-87.25,30.25,"58069","RED SNAPPER",2006-02-21,38300,"RR","CIRCLE",100,15,NA,2006-06-02,"RR",100
-80.5666666666667,29.9833333333333,-80.5833333333333,29.9,"53767","RED SNAPPER",2006-01-22,38477,"RR","J",125,19,NA,2006-07-18,"RR",124
-87.3,30.1333333333333,-87.3333333333333,30,"G58641","RED SNAPPER",2006-05-09,38782,"RR","CIRCLE",90,11,NA,2007-09-02,"RR",90
-87.1666666666667,30.0833333333333,-87.1666666666667,30.0666666666667,"57336","RED SNAPPER",2006-05-12,38912,"RR","CIRCLE",100,15,NA,2006-06-15,"RR",85
-86.5833333333333,30.3666666666667,-86.5166666666667,30.3333333333333,"60170","RED SNAPPER",2006-05-10,38983,"RR","CIRCLE",65,15.5,NA,2006-06-29,"RR",62
-86.5,30.3,-86.4333333333333,30.3166666666667,"60179","RED SNAPPER",2006-05-23,36600,"RR","CIRCLE",82,15.5,NA,2006-09-09,"RR",88
-87.3,30,-86.8833333333333,30.2833333333333,"G54903","RED SNAPPER",2006-05-31,36619,"RR","CIRCLE",100,10,NA,2007-09-29,"RR",70
-86.45,30.35,-86.5,30.35,"G45603","RED SNAPPER",2006-07-27,39032,"RR","CIRCLE",60,18.5,NA,2006-08-12,"RR",63
-87.25,30.1833333333333,-87.2333333333333,30.1333333333333,"60511","RED SNAPPER",2006-10-25,39280,"RR","CIRCLE",80,11,NA,2007-06-10,"RR",102
-87.25,30.1833333333333,-87.4666666666667,30.15,"60525","RED SNAPPER",2006-10-25,39279,"RR","CIRCLE",80,14,NA,2007-06-26,"RR",63
-86.6,30.3666666666667,-86.6,30.35,"53429","RED SNAPPER",2006-10-30,39347,"RR","CIRCLE",65,12.5,NA,2006-12-10,"RR",65
-86.6,30.3666666666667,-86.5166666666667,30.3333333333333,"53438","RED SNAPPER",2006-10-30,39356,"RR","CIRCLE",70,12,NA,2007-06-14,"RR",68
-87.2666666666667,29.9666666666667,-87.2166666666667,30.15,"63993","RED SNAPPER",2006-10-02,39440,"RR","CIRCLE",110,12,NA,2006-11-25,"RR",87
-80.9833333333333,29.8333333333333,-80.9833333333333,29.8333333333333,"29370","RED SNAPPER",2000-05-02,39485,"RR","J",83,17,NA,2001-06-27,"RR",80
-87.2666666666667,30,-87.3333333333333,29.8166666666667,"60468","RED SNAPPER",2006-11-09,39604,"RR","CIRCLE",100,13,NA,2007-01-30,"RR",125
-87.2333333333333,30,-87.1833333333333,30.0666666666667,"60603","RED SNAPPER",2006-12-15,39669,"RR","CIRCLE",100,18,NA,2007-06-23,"RR",75
-87.1666666666667,30.1666666666667,-87.1666666666667,30.0833333333333,"60659","RED SNAPPER",2007-03-07,40047,"RR","CIRCLE",100,18,NA,2007-04-30,"RR",85
